交易年,消费大区,业务中类,首购订单数,复购订单数,唤醒订单数,会员数,作品数,款数,交易金额,交易件数,订单数,吊牌价均值,吊牌价标准差,吊牌价最小值,吊牌价10分位,吊牌价25分位,吊牌价中位数,吊牌价75分位,吊牌价90分位,吊牌价最大值,成交价均值,成交价标准差
2025,可隆-华北,长袖T恤,1711,3035,1260,4083,11255,8325,8523846.76,11255,6006,1003.31,141.81,733.87,826.05,911.14,1003.31,1095.49,1180.58,1301.12,715.6,121.84
2025,可隆-华北,长裤,1577,2051,675,4544,6434,3503,6863545.06,6434,4303,1353.36,223.61,928.5,1073.85,1208.01,1353.36,1498.71,1632.88,1822.95,1182.66,224.78
2025,可隆-华北,防水夹克,1794,2856,636,5225,8468,5055,18658465.78,8468,5286,3466.96,828.91,1892.04,2430.83,2928.17,3466.96,4005.75,4503.1,5207.67,2272.39,311.11
2025,可隆-华北,防风夹克,1508,1120,386,3115,4872,1767,8554417.2,4872,3014,2841.49,797.31,1326.6,1844.85,2323.24,2841.49,3359.75,3838.14,4515.85,1753.23,282.35
2025,可隆-华北,鞋,1468,1276,435,2611,4809,2909,8783657.41,4809,3179,2246.02,523.45,1251.47,1591.71,1905.78,2246.02,2586.26,2900.33,3345.26,1831.47,221.3
2025,可隆-华北,马夹,1196,1007,309,2080,3652,1748,5303599.96,3652,2512,1870.42,281.18,1336.17,1518.94,1687.65,1870.42,2053.19,2221.9,2460.91,1393.0,238.35
2025,可隆-华南,POLO,659,2065,235,3155,4898,3006,3143691.78,4898,2959,821.0,149.09,537.72,634.63,724.09,821.0,917.91,1007.37,1134.1,593.2,129.66
2025,可隆-华南,三合一夹克,1386,1271,302,2450,4032,2134,11382615.61,4032,2959,3861.51,1010.32,1941.91,2598.61,3204.8,3861.51,4518.21,5124.4,5983.17,2818.64,419.24
2025,可隆-华南,其他,316,541,96,827,1604,566,290936.36,1604,953,287.1,61.4,170.45,210.36,247.2,287.1,327.01,363.85,416.04,194.46,46.58
2025,可隆-华南,卫衣,1629,1779,621,3776,6177,2501,6489169.99,6177,4029,1302.37,367.3,604.5,843.24,1063.62,1302.37,1541.11,1761.49,2073.7,1092.65,276.06
2025,可隆-华南,抓绒夹克,1410,1116,341,1942,4650,1979,4619185.98,4650,2867,1499.54,296.16,936.84,1129.34,1307.04,1499.54,1692.04,1869.73,2121.47,1012.24,149.82
2025,可隆-华南,棉服,1032,915,208,1579,3949,2901,7697939.73,3949,2155,2914.62,555.6,1858.98,2220.12,2553.48,2914.62,3275.76,3609.12,4081.38,1749.11,249.45
2025,可隆-华南,短袖T恤,1134,2390,460,2974,6725,2719,3296269.7,6725,3984,711.08,160.66,405.83,510.26,606.66,711.08,815.51,911.91,1048.47,552.09,119.27
2025,可隆-华南,短裤,1181,953,231,1889,3921,2428,1798498.46,3921,2365,820.6,185.01,469.09,589.34,700.34,820.6,940.85,1051.86,1209.11,490.61,88.09
2025,可隆-华南,羽绒服,918,1939,362,2363,5191,2123,14730478.17,5191,3219,4084.86,703.53,2748.16,3205.45,3627.57,4084.86,4542.16,4964.27,5562.27,2696.42,382.85
2025,可隆-华南,衬衫,697,1233,459,2375,3626,1826,3182480.01,3626,2389,1005.93,281.3,471.46,654.3,823.08,1005.93,1188.78,1357.56,1596.67,900.34,237.15
2025,可隆-华南,软壳夹克,1566,2312,589,3709,7542,5293,10449597.27,7542,4467,2741.51,394.99,1991.03,2247.77,2484.77,2741.51,2998.26,3235.25,3571.0,1402.38,236.56
2025,可隆-华南,连衣裙,350,304,68,591,987,620,1142840.04,987,722,1589.96,441.54,751.04,1038.04,1302.96,1589.96,1876.95,2141.87,2517.18,1141.85,280.61
2025,可隆-华南,配件,1268,1421,591,2473,5112,1863,1020523.91,5112,3280,412.51,102.19,218.35,284.77,346.09,412.51,478.94,540.25,627.12,202.95,49.58
2025,可隆-华南,针织夹克,729,1186,59,1662,3125,1788,4047987.73,3125,1974,1585.53,493.2,648.46,969.04,1264.95,1585.53,1906.11,2202.03,2621.25,1307.63,170.35
2025,可隆-华南,长袖T恤,2059,2459,674,4553,9084,4711,5743067.65,9084,5192,1009.98,262.39,511.45,682.0,839.43,1009.98,1180.53,1337.96,1560.99,643.56,118.27
2025,可隆-华南,长裤,1427,2006,437,3272,6491,4558,6316411.24,6491,3870,1368.14,385.73,635.26,885.99,1117.42,1368.14,1618.87,1850.3,2178.17,953.94,253.29
2025,可隆-华南,防水夹克,3064,4147,1196,6651,14390,9207,34925383.11,14390,8407,3283.37,849.77,1668.81,2221.16,2731.02,3283.37,3835.72,4345.58,5067.88,2414.94,355.54
2025,可隆-华南,防风夹克,1186,1734,525,2727,6166,3393,10919431.6,6166,3445,2328.5,424.33,1522.27,1798.09,2052.69,2328.5,2604.31,2858.91,3219.59,1900.53,340.13
2025,可隆-华南,鞋,1521,1938,344,2938,7194,4237,8809565.83,7194,3803,2084.41,348.07,1423.07,1649.31,1858.16,2084.41,2310.66,2519.5,2815.36,1194.74,169.25
2025,可隆-华南,马夹,662,971,214,1347,2928,1104,3108496.65,2928,1847,1688.7,495.77,746.74,1068.99,1366.45,1688.7,2010.95,2308.41,2729.82,1054.31,227.05
2025,可隆-华西,POLO,1726,1515,502,3115,6844,4268,6182732.08,6844,3743,1086.84,158.46,785.76,888.76,983.84,1086.84,1189.84,1284.92,1419.61,883.21,169.4
2025,可隆-华西,三合一夹克,571,631,174,1662,2094,1465,8428175.5,2094,1376,4360.69,1374.21,1749.69,2642.93,3467.45,4360.69,5253.92,6078.45,7246.53,3711.92,826.88
2025,可隆-华西,其他,198,390,102,585,1030,381,208856.85,1030,690,292.04,52.86,191.61,225.97,257.69,292.04,326.4,358.12,403.05,194.15,44.29
2025,可隆-华西,卫衣,900,1382,490,2337,4924,3135,4679044.64,4924,2772,1125.99,164.05,814.29,920.93,1019.36,1125.99,1232.63,1331.06,1470.51,937.43,250.31
2025,可隆-华西,抓绒夹克,362,805,194,978,2197,1535,2224045.22,2197,1361,1852.89,462.59,973.98,1274.66,1552.21,1852.89,2153.57,2431.13,2824.32,1038.24,284.07
2025,可隆-华西,棉服,1275,1321,149,2025,5004,3582,6702143.57,5004,2745,2593.58,817.04,1041.21,1572.28,2062.51,2593.58,3124.66,3614.88,4309.37,1344.21,262.39
2025,可隆-华西,短袖T恤,1448,1986,680,2946,5945,4241,3380117.61,5945,4114,741.99,144.39,467.65,561.5,648.13,741.99,835.84,922.47,1045.2,555.06,154.78
2025,可隆-华西,短裤,370,340,90,790,1234,814,687647.08,1234,800,846.87,192.89,480.38,605.76,721.49,846.87,972.24,1087.98,1251.93,604.13,120.38
2025,可隆-华西,羽绒服,544,1989,397,2137,5280,2605,12046862.71,5280,2930,3750.0,656.68,2502.31,2929.15,3323.15,3750.0,4176.84,4570.84,5129.02,2343.15,507.29
2025,可隆-华西,衬衫,674,1359,299,1835,2936,1389,1997652.52,2936,2332,1167.81,240.18,711.46,867.58,1011.69,1167.81,1323.93,1468.04,1672.19,684.42,148.64
2025,可隆-华西,软壳夹克,807,1288,278,2264,4421,2103,10284041.63,4421,2373,2715.43,652.23,1476.19,1900.14,2291.48,2715.43,3139.38,3530.72,4085.12,2344.95,645.37
2025,可隆-华西,连衣裙,132,451,69,579,1165,693,1449253.53,1165,652,1675.27,382.67,948.2,1196.94,1426.54,1675.27,1924.0,2153.61,2478.87,1334.08,244.89
2025,可隆-华西,配件,954,1072,154,1713,3673,1821,1448391.88,3673,2180,467.98,97.66,282.43,345.91,404.5,467.98,531.46,590.05,673.06,370.27,102.74
2025,可隆-华西,针织夹克,379,490,100,984,1623,1171,1195197.41,1623,969,1190.11,335.14,553.34,771.18,972.27,1190.11,1407.95,1609.04,1893.91,758.22,192.43
2025,可隆-华西,长袖T恤,1095,1580,503,2755,4165,2102,1908647.6,4165,3178,763.97,241.27,305.55,462.37,607.14,763.97,920.79,1065.56,1270.64,444.52,55.61
2025,可隆-华西,长裤,1896,1374,372,3117,4933,3478,4086867.36,4933,3642,1329.06,405.59,558.44,822.07,1065.43,1329.06,1592.69,1836.05,2180.8,798.61,146.72
2025,可隆-华西,防水夹克,1405,2195,120,3945,5876,2807,15336899.28,5876,3720,3767.5,640.98,2549.64,2966.28,3350.86,3767.5,4184.14,4568.73,5113.56,2502.03,502.6
2025,可隆-华西,防风夹克,846,836,326,1732,3379,1976,5647951.19,3379,2008,2516.16,684.78,1215.07,1660.18,2071.05,2516.16,2961.27,3372.14,3954.21,1768.27,330.97
2025,可隆-华西,鞋,1214,2044,255,2548,5842,3653,8596454.79,5842,3513,2124.4,345.8,1467.38,1692.15,1899.63,2124.4,2349.18,2556.66,2850.59,1334.84,335.0
2025,可隆-华西,马夹,509,727,267,1097,1867,1047,2507707.99,1867,1503,1994.01,374.74,1282.0,1525.58,1750.43,1994.01,2237.6,2462.44,2780.97,1416.35,355.78
2025,可隆-安徽,POLO,720,1035,300,1497,3173,2265,2106257.12,3173,2055,944.31,266.94,437.13,610.64,770.8,944.31,1117.82,1277.98,1504.88,685.31,147.72
2025,可隆-安徽,三合一夹克,406,819,174,1357,2509,1213,9641905.84,2509,1399,5231.12,1652.97,2090.48,3164.91,4156.69,5231.12,6305.55,7297.33,8702.36,3968.93,684.44
2025,可隆-安徽,其他,162,432,92,519,1157,526,216195.51,1157,686,288.75,67.08,161.31,204.91,245.15,288.75,332.35,372.59,429.61,186.11,45.05
2025,可隆-安徽,卫衣,474,756,198,1185,1703,707,1659992.39,1703,1428,1222.37,235.73,774.48,927.7,1069.14,1222.37,1375.6,1517.04,1717.41,915.95,183.05
2025,可隆-安徽,抓绒夹克,419,557,42,929,1695,729,1913174.9,1695,1018,1542.44,217.11,1129.92,1271.04,1401.31,1542.44,1683.56,1813.83,1998.37,1161.05,294.65
2025,可隆-安徽,棉服,473,510,159,947,1827,1369,4348503.0,1827,1142,3338.28,812.06,1795.37,2323.21,2810.44,3338.28,3866.12,4353.36,5043.61,2236.82,346.19
2025,可隆-安徽,短袖T恤,1489,1503,596,3448,6008,3002,3319177.13,6008,3588,710.55,103.18,514.5,581.57,643.48,710.55,777.62,839.52,927.23,534.07,85.71
2025,可隆-安徽,短裤,833,1010,246,1565,3163,2099,1621696.91,3163,2089,894.35,216.17,483.63,624.14,753.84,894.35,1034.86,1164.56,1348.3,524.61,135.42
2025,可隆-安徽,羽绒服,898,728,358,2060,2811,1439,5656215.23,2811,1984,3866.7,1148.63,1684.31,2430.91,3120.09,3866.7,4613.31,5302.48,6278.82,1963.86,411.79
2025,可隆-安徽,衬衫,565,727,164,1128,3201,1722,2259340.35,3201,1456,1141.51,190.8,779.0,903.02,1017.5,1141.51,1265.53,1380.01,1542.18,754.75,176.85
2025,可隆-安徽,软壳夹克,903,1070,428,1937,3465,1604,6099894.65,3465,2401,2637.19,414.54,1849.56,2119.01,2367.73,2637.19,2906.64,3155.36,3507.72,1724.18,411.14
2025,可隆-安徽,连衣裙,174,118,47,318,513,347,637530.09,513,339,1652.92,384.52,922.33,1172.27,1402.98,1652.92,1902.86,2133.58,2460.42,1312.16,343.62
2025,可隆-安徽,配件,720,719,261,1369,2593,1300,716857.12,2593,1700,455.28,114.87,237.04,311.7,380.62,455.28,529.94,598.86,696.5,296.0,37.75
2025,可隆-安徽,针织夹克,471,627,274,1265,2138,788,2760163.88,2138,1372,1533.41,227.1,1101.92,1249.54,1385.8,1533.41,1681.03,1817.29,2010.32,1213.49,311.82
2025,可隆-安徽,长袖T恤,836,1012,57,1698,3499,1758,2289981.58,3499,1905,900.58,246.87,431.53,591.99,740.12,900.58,1061.05,1209.17,1419.02,713.0,193.42
2025,可隆-安徽,长裤,1910,1512,607,2859,5324,2309,5026917.7,5324,4029,1516.49,424.66,709.63,985.66,1240.46,1516.49,1792.52,2047.32,2408.28,971.62,244.91
2025,可隆-安徽,防水夹克,1364,1722,250,2730,4472,2744,8410718.34,4472,3336,3179.69,793.2,1672.6,2188.18,2664.1,3179.69,3695.27,4171.19,4845.41,1992.12,479.45
2025,可隆-安徽,防风夹克,744,1379,240,1871,3299,2060,5341061.62,3299,2363,2361.54,478.13,1453.1,1763.88,2050.76,2361.54,2672.32,2959.19,3365.6,1627.4,384.56
2025,可隆-安徽,鞋,490,814,145,1328,2097,813,3432810.5,2097,1449,2146.34,661.35,889.78,1319.66,1716.47,2146.34,2576.22,2973.02,3535.17,1496.75,335.82
2025,可隆-安徽,马夹,213,610,50,853,1408,621,1646804.58,1408,873,2084.03,420.26,1285.52,1558.7,1810.85,2084.03,2357.2,2609.36,2966.58,1202.62,267.93
2025,可隆-山西,POLO,988,1097,297,1658,2816,1140,2156896.72,2816,2382,1021.4,265.69,516.58,689.28,848.7,1021.4,1194.1,1353.51,1579.35,735.93,151.03
2025,可隆-山西,三合一夹克,525,860,160,1314,2499,1585,6490849.45,2499,1545,3852.18,1028.51,1898.02,2566.55,3183.65,3852.18,4520.71,5137.81,6012.04,2701.48,453.33
2025,可隆-山西,其他,208,97,32,370,435,244,111356.89,435,337,320.5,94.14,141.63,202.82,259.31,320.5,381.7,438.18,518.21,265.03,45.63
2025,可隆-山西,卫衣,732,403,296,1373,2327,1344,1933552.73,2327,1431,1096.28,164.36,784.0,890.83,989.44,1096.28,1203.11,1301.72,1441.42,762.19,95.64
2025,可隆-山西,抓绒夹克,379,761,165,1132,1907,1092,2112582.65,1907,1305,1628.0,411.18,846.77,1114.03,1360.74,1628.0,1895.27,2141.97,2491.47,1152.03,258.65
2025,可隆-山西,棉服,535,610,210,1100,1976,1119,5017474.93,1976,1355,2854.53,577.37,1757.52,2132.82,2479.24,2854.53,3229.82,3576.25,4067.01,2507.71,592.67
2025,可隆-山西,短袖T恤,1086,1331,113,1975,3987,1717,2015978.0,3987,2530,726.68,229.36,290.91,439.99,577.6,726.68,875.77,1013.38,1208.34,509.69,80.38
2025,可隆-山西,短裤,348,345,198,845,1292,943,720397.19,1292,891,818.71,139.37,553.91,644.5,728.12,818.71,909.3,992.92,1111.38,533.98,126.66
2025,可隆-山西,羽绒服,880,1095,265,2143,3847,2256,9300872.53,3847,2240,3599.06,972.29,1751.71,2383.7,2967.07,3599.06,4231.05,4814.42,5640.87,2393.78,315.31
2025,可隆-山西,衬衫,405,787,325,1548,1843,1350,1266442.29,1843,1517,1094.17,279.84,562.47,744.37,912.27,1094.17,1276.06,1443.97,1681.83,688.5,138.91
2025,可隆-山西,软壳夹克,1000,1252,70,1809,2885,1614,4925593.04,2885,2322,2268.79,707.2,925.11,1384.79,1809.11,2268.79,2728.48,3152.8,3753.92,1540.19,293.8
2025,可隆-山西,连衣裙,182,161,60,332,586,426,639947.83,586,403,1552.05,491.45,618.29,937.74,1232.61,1552.05,1871.49,2166.37,2584.1,1109.16,198.12
2025,可隆-山西,配件,356,461,89,844,1457,595,417882.67,1457,906,402.19,101.86,208.67,274.87,335.99,402.19,468.4,529.51,616.09,317.55,43.34
2025,可隆-山西,针织夹克,496,673,230,1210,1968,856,1600723.83,1968,1399,1229.75,196.07,857.22,984.67,1102.31,1229.75,1357.2,1474.84,1641.5,868.49,239.97
2025,可隆-山西,长袖T恤,452,2255,308,2568,4405,2343,3240949.12,4405,3015,969.95,171.79,643.56,755.22,858.29,969.95,1081.61,1184.68,1330.7,791.63,169.19
2025,可隆-山西,长裤,864,848,295,1894,2716,1771,2629962.51,2716,2007,1342.31,423.5,537.66,812.93,1067.03,1342.31,1617.59,1871.69,2231.67,1053.2,218.6
2025,可隆-山西,防水夹克,1115,1257,249,2289,4555,2771,7293687.86,4555,2621,3043.3,495.45,2101.95,2423.99,2721.26,3043.3,3365.34,3662.61,4083.74,1712.66,397.87
2025,可隆-山西,防风夹克,1152,1344,292,2325,3890,1587,5839769.85,3890,2788,2305.66,344.45,1651.2,1875.09,2081.76,2305.66,2529.55,2736.22,3029.01,1601.03,334.32
2025,可隆-山西,鞋,700,845,298,1738,3103,1865,4438935.97,3103,1843,2177.45,358.73,1495.87,1729.04,1944.28,2177.45,2410.63,2625.87,2930.79,1403.49,374.19
2025,可隆-山西,马夹,336,483,94,904,1455,1069,1617583.74,1455,913,1762.74,418.59,967.41,1239.5,1490.65,1762.74,2034.82,2285.98,2641.78,1125.28,250.09
2025,可隆-新疆,POLO,510,1056,155,1456,2807,1970,1942497.55,2807,1721,924.87,150.1,639.69,737.26,827.31,924.87,1022.44,1112.49,1240.08,671.6,121.76
2025,可隆-新疆,三合一夹克,186,609,73,631,1693,804,4803062.7,1693,868,4288.68,1019.31,2351.99,3014.54,3626.12,4288.68,4951.23,5562.81,6429.22,2868.8,551.02
2025,可隆-新疆,其他,106,149,40,250,437,227,97266.04,437,295,333.71,61.34,217.17,257.04,293.84,333.71,373.58,410.38,462.52,225.88,37.98
2025,可隆-新疆,卫衣,571,963,87,1308,2337,1725,1895037.11,2337,1621,1223.15,316.64,621.53,827.35,1017.33,1223.15,1428.97,1618.95,1888.1,895.46,112.64
2025,可隆-新疆,抓绒夹克,384,340,92,678,1421,689,1521578.78,1421,816,1474.74,207.36,1080.77,1215.55,1339.96,1474.74,1609.52,1733.94,1910.19,1028.16,162.12
2025,可隆-新疆,棉服,479,481,159,771,1617,1047,2457910.07,1617,1119,2477.33,430.61,1659.17,1939.07,2197.43,2477.33,2757.23,3015.59,3381.61,1575.47,222.92
2025,可隆-新疆,短袖T恤,772,1371,154,1894,4074,1950,2112026.6,4074,2297,784.7,110.97,573.86,645.99,712.57,784.7,856.82,923.41,1017.73,558.89,140.88
2025,可隆-新疆,短裤,218,266,92,487,824,481,400728.42,824,576,727.93,198.81,350.2,479.43,598.71,727.93,857.15,976.44,1145.42,476.96,89.59
2025,可隆-新疆,羽绒服,267,510,118,767,1071,623,2960037.96,1071,895,3475.7,514.51,2498.13,2832.56,3141.26,3475.7,3810.13,4118.83,4556.16,2827.61,379.49
2025,可隆-新疆,衬衫,702,493,107,1038,2261,889,1955134.89,2261,1302,1175.08,243.85,711.77,870.27,1016.58,1175.08,1333.58,1479.89,1687.16,812.74,167.65
2025,可隆-新疆,软壳夹克,471,685,119,1083,1776,1118,3179080.88,1776,1275,2300.31,322.05,1688.42,1897.75,2090.98,2300.31,2509.64,2702.87,2976.62,1881.23,243.64
2025,可隆-新疆,连衣裙,126,112,62,265,386,273,349449.09,386,300,1642.18,284.63,1101.38,1286.39,1457.17,1642.18,1827.19,1997.97,2239.9,940.82,246.92
2025,可隆-新疆,配件,536,592,197,975,2195,1231,539637.26,2195,1325,350.55,53.07,249.72,284.22,316.06,350.55,385.05,416.89,462.0,237.58,42.24
2025,可隆-新疆,针织夹克,342,478,132,786,1535,959,1718174.27,1535,952,1444.03,251.4,966.37,1129.78,1280.62,1444.03,1607.45,1758.29,1971.98,1130.57,175.46
2025,可隆-新疆,长袖T恤,366,1000,282,1336,2247,1560,1434742.47,2247,1648,836.19,166.27,520.28,628.36,728.12,836.19,944.26,1044.03,1185.35,617.53,167.7
2025,可隆-新疆,长裤,537,859,142,1269,2553,1241,2109207.34,2553,1538,1402.59,422.96,598.96,873.88,1127.66,1402.59,1677.51,1931.29,2290.81,900.26,114.38
2025,可隆-新疆,防水夹克,845,1370,390,1928,4028,2533,8556794.05,4028,2605,2905.29,749.7,1480.86,1968.16,2417.98,2905.29,3392.59,3842.41,4479.65,2087.93,520.89
2025,可隆-新疆,防风夹克,372,340,130,729,1391,872,2250468.25,1391,842,2560.96,778.1,1082.58,1588.35,2055.2,2560.96,3066.73,3533.58,4194.96,1677.15,286.0
2025,可隆-新疆,鞋,244,1008,292,1223,3124,1946,3700016.77,3124,1544,2045.1,625.33,856.97,1263.43,1638.63,2045.1,2451.57,2826.77,3358.3,1183.96,160.85
2025,可隆-新疆,马夹,236,326,92,570,993,450,1784880.72,993,654,2077.35,482.11,1161.35,1474.72,1763.98,2077.35,2390.72,2679.98,3089.77,1705.05,260.68
2025,可隆-电商,POLO,1913,1870,306,4264,6458,4479,6372244.36,6458,4089,1235.67,348.19,574.11,800.43,1009.35,1235.67,1462.0,1670.92,1966.88,1014.86,173.56
2025,可隆-电商,三合一夹克,1290,1745,620,3111,5862,3676,15839280.96,5862,3655,4096.17,1056.78,2088.29,2775.2,3409.27,4096.17,4783.08,5417.15,6315.41,2778.02,687.48
2025,可隆-电商,其他,221,481,110,868,1334,800,250104.85,1334,812,260.34,37.15,189.76,213.9,236.19,260.34,284.48,306.77,338.35,179.45,35.88
2025,可隆-电商,卫衣,1415,2447,315,3345,6608,2848,5307071.35,6608,4177,1161.09,299.79,591.49,786.36,966.23,1161.09,1355.95,1535.82,1790.64,783.35,125.3
2025,可隆-电商,抓绒夹克,402,1122,198,1494,2805,1795,3941324.0,2805,1722,1600.63,452.37,741.13,1035.17,1306.59,1600.63,1894.66,2166.08,2550.6,1393.91,226.47
2025,可隆-电商,棉服,650,1720,131,2092,4204,2165,9731304.83,4204,2501,3015.0,434.73,2189.0,2471.58,2732.42,3015.0,3297.57,3558.42,3927.94,2316.15,533.75
2025,可隆-电商,短袖T恤,2672,3768,848,6160,13016,5621,5466099.8,13016,7288,708.35,112.93,493.77,567.18,634.94,708.35,781.75,849.51,945.51,413.28,108.53
2025,可隆-电商,短裤,705,1028,199,1936,2826,1832,1669729.54,2826,1932,791.81,224.9,364.51,510.69,645.63,791.81,938.0,1072.94,1264.1,574.78,84.53
2025,可隆-电商,羽绒服,1581,2877,233,4046,8451,3010,23429234.78,8451,4691,3190.71,528.88,2185.83,2529.6,2846.93,3190.71,3534.48,3851.81,4301.36,2893.59,799.32
2025,可隆-电商,衬衫,1722,1829,478,3222,6555,4356,5051090.96,6555,4029,1135.24,343.49,482.62,705.88,911.97,1135.24,1358.5,1564.6,1856.56,798.58,125.13
2025,可隆-电商,软壳夹克,2311,1247,895,3572,7863,3272,10978376.19,7863,4453,1878.6,414.07,1091.86,1361.01,1609.45,1878.6,2147.74,2396.18,2748.14,1323.28,224.29
2025,可隆-电商,连衣裙,181,327,72,498,1236,716,1074534.85,1236,580,1318.32,377.44,601.17,846.51,1072.98,1318.32,1563.66,1790.12,2110.95,936.0,122.85
2025,可隆-电商,配件,758,994,82,1382,3288,1389,996041.55,3288,1834,402.07,84.93,240.69,295.9,346.86,402.07,457.28,508.24,580.43,306.26,84.74
2025,可隆-电商,针织夹克,817,1106,329,1747,2839,1546,3097604.07,2839,2252,1438.01,458.7,566.48,864.64,1139.86,1438.01,1736.17,2011.39,2401.28,1088.26,272.38
2025,可隆-电商,长袖T恤,1845,1935,263,3231,7565,4989,6292357.2,7565,4043,1031.16,305.1,451.47,649.78,832.84,1031.16,1229.47,1412.53,1671.87,803.3,192.58
2025,可隆-电商,长裤,3435,2904,1074,4964,10928,6801,10967756.88,10928,7413,1398.37,323.78,783.2,993.65,1187.92,1398.37,1608.83,1803.09,2078.3,957.82,126.46
2025,可隆-电商,防水夹克,1493,6537,1175,6888,17642,9707,51870142.68,17642,9205,3410.8,784.69,1919.9,2429.95,2900.76,3410.8,3920.85,4391.66,5058.64,2915.52,421.3
2025,可隆-电商,防风夹克,1605,1682,577,4098,4862,2824,8397343.29,4862,3864,2383.57,710.95,1032.77,1494.89,1921.45,2383.57,2845.69,3272.26,3876.56,1678.48,376.1
2025,可隆-电商,鞋,959,1860,856,3294,5479,2160,11976269.45,5479,3675,2391.87,479.82,1480.2,1792.09,2079.98,2391.87,2703.75,2991.65,3399.5,2069.3,461.01
2025,可隆-电商,马夹,671,1785,237,2283,4471,3053,7233244.27,4471,2693,1855.38,462.67,976.31,1277.04,1554.65,1855.38,2156.11,2433.72,2826.98,1561.35,426.93
2025,可隆-既下山,POLO,544,1035,329,1683,2755,1252,2147592.69,2755,1908,965.07,269.51,453.0,628.18,789.88,965.07,1140.25,1301.95,1531.03,759.01,142.22
2025,可隆-既下山,三合一夹克,481,985,139,1195,2558,1746,8552642.96,2558,1605,4453.17,968.62,2612.78,3242.39,3823.56,4453.17,5082.77,5663.95,6487.28,3349.41,495.4
2025,可隆-既下山,其他,124,185,58,303,648,356,160625.09,648,367,336.08,97.29,151.24,214.47,272.85,336.08,399.32,457.69,540.38,254.32,48.22
2025,可隆-既下山,卫衣,936,876,223,1692,3429,2356,2398815.37,3429,2035,1158.53,323.38,544.11,754.31,948.34,1158.53,1368.73,1562.75,1837.63,728.95,115.83
